Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2024-01-03T14:30:00Z,UNH,0,-1,Stop Limit,Canceled,0,"" 
2024-01-03T14:30:00Z,XOM,0,10,Stop Limit,Canceled,0,"" 
2024-01-03T14:30:00Z,XOM,0,-10,Stop Limit,Canceled,0,"" 
2024-01-03T14:50:00Z,GS,0,2,Limit,Canceled,0,"" 
2024-01-03T14:50:00Z,GS,0,2,Stop Market,Canceled,0,"" 
2024-01-03T15:22:00Z,NKE,0,9,Limit,Canceled,0,"" 
2024-01-03T15:22:00Z,NKE,0,9,Stop Market,Canceled,0,"" 
2024-01-03T15:37:00Z,HD,0,3,Limit,Canceled,0,"" 
2024-01-03T15:37:00Z,HD,333.522582864,3,Stop Market,Filled,1000.567748592,"" 
2024-01-04T14:30:00Z,AAPL,0,5,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,AAPL,0,-5,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,MSFT,0,2,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,MSFT,0,-2,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,GOOGL,0,7,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,GOOGL,0,-7,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,AMZN,0,6,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,AMZN,145.3,-6,Stop Limit,Filled,-871.8,"" 
2024-01-04T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,META,0,-2,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,NVDA,0,20,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,NVDA,0,-21,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,TSLA,0,4,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,TSLA,0,-4,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,NFLX,479.68,2,Stop Limit,Filled,959.36,"" 
2024-01-04T14:30:00Z,NFLX,0,-2,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,JPM,0,5,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,BAC,32.76573408,30,Stop Limit,Filled,982.9720224,"" 
2024-01-04T14:30:00Z,BAC,0,-31,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,V,0,-4,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,DIS,0,10,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,DIS,0,-11,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,PFE,0,36,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,PFE,26.059371652,-38,Stop Limit,Filled,-990.256122776,"" 
2024-01-04T14:30:00Z,UNH,0,1,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,UNH,0,-1,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,XOM,0,10,Stop Limit,Canceled,0,"" 
2024-01-04T14:30:00Z,XOM,0,-10,Stop Limit,Canceled,0,"" 
2024-01-04T14:31:00Z,AMZN,0,6,Limit,Canceled,0,"" 
2024-01-04T14:31:00Z,AMZN,149.66,6,Stop Market,Filled,897.96,"" 
2024-01-04T15:18:00Z,PFE,0,38,Limit,Canceled,0,"" 
2024-01-04T15:18:00Z,PFE,0,38,Stop Market,Canceled,0,"" 
2024-01-04T16:12:00Z,BAC,0,-30,Limit,Canceled,0,"" 
2024-01-04T16:12:00Z,BAC,0,-30,Stop Market,Canceled,0,"" 
2024-01-04T16:36:00Z,NFLX,0,-2,Limit,Canceled,0,"" 
2024-01-04T16:36:00Z,NFLX,0,-2,Stop Market,Canceled,0,"" 
2024-01-05T14:30:00Z,AAPL,0,5,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,AAPL,0,-5,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,MSFT,0,2,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,MSFT,0,-2,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,GOOGL,0,7,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,GOOGL,0,-7,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,META,0,-2,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,NVDA,48.9737213,20,Stop Limit,Filled,979.474426,"" 
2024-01-05T14:30:00Z,NVDA,0,-21,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,TSLA,0,4,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,TSLA,0,-4,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,JPM,0,5,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,WMT,0,19,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,DIS,0,10,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,DIS,0,-11,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,UNH,0,1,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,UNH,516.89101592,-1,Stop Limit,Filled,-516.89101592,"" 
2024-01-05T14:30:00Z,XOM,0,10,Stop Limit,Canceled,0,"" 
2024-01-05T14:30:00Z,XOM,0,-10,Stop Limit,Canceled,0,"" 
2024-01-05T15:32:00Z,NVDA,51.42,-20,Limit,Filled,-1028.4,"" 
2024-01-05T15:32:00Z,NVDA,0,-20,Stop Market,Canceled,0,"" 
2024-01-05T17:36:00Z,UNH,0,1,Limit,Canceled,0,"" 
2024-01-05T17:36:00Z,UNH,0,1,Stop Market,Canceled,0,"" 
2024-01-08T14:30:00Z,AAPL,183.24854856,5,Stop Limit,Filled,916.2427428,"" 
2024-01-08T14:30:00Z,AAPL,0,-5,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,MSFT,0,2,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,MSFT,0,-2,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,GOOGL,137.581083353,7,Stop Limit,Filled,963.067583471,"" 
2024-01-08T14:30:00Z,GOOGL,0,-7,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,META,0,-2,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,TSLA,0,4,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,TSLA,0,-4,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,JPM,0,5,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,WMT,0,19,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,DIS,0,10,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,DIS,0,-11,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,XOM,0,10,Stop Limit,Canceled,0,"" 
2024-01-08T14:30:00Z,XOM,94.51724219,-10,Stop Limit,Filled,-945.1724219,"" 
2024-01-08T14:31:00Z,XOM,0,10,Limit,Canceled,0,"" 
2024-01-08T14:31:00Z,XOM,0,10,Stop Market,Canceled,0,"" 
2024-01-08T14:47:00Z,NVDA,0,-20,Stop Market,Canceled,0,"" 
2024-01-08T19:12:00Z,AAPL,0,-5,Limit,Canceled,0,"" 
2024-01-08T19:12:00Z,AAPL,0,-5,Stop Market,Canceled,0,"" 
2024-01-08T19:29:00Z,GOOGL,0,-7,Limit,Canceled,0,"" 
2024-01-08T19:29:00Z,GOOGL,0,-7,Stop Market,Canceled,0,"" 
2024-01-09T14:30:00Z,GS,374.029670394,2,Market,Filled,748.059340788,"TimeStop_D+4" 
2024-01-09T14:30:00Z,NKE,100.17943189,9,Market,Filled,901.61488701,"TimeStop_D+4" 
2024-01-09T14:30:00Z,MSFT,0,2,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,MSFT,0,-2,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,META,0,-2,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,NVDA,53.29,18,Stop Limit,Filled,959.22,"" 
2024-01-09T14:30:00Z,NVDA,0,-19,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,TSLA,0,4,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,TSLA,235.52,-4,Stop Limit,Filled,-942.08,"" 
2024-01-09T14:30:00Z,JPM,0,5,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,HD,0,2,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,HD,0,-3,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,DIS,0,10,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,DIS,88.467364095,-11,Stop Limit,Filled,-973.141005045,"" 
2024-01-09T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-09T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-09T14:49:00Z,TSLA,220.03,4,Limit,Filled,880.12,"" 
2024-01-09T14:49:00Z,TSLA,0,4,Stop Market,Canceled,0,"" 
2024-01-09T16:59:00Z,NVDA,0,-18,Limit,Canceled,0,"" 
2024-01-09T16:59:00Z,NVDA,0,-18,Stop Market,Canceled,0,"" 
2024-01-09T19:59:00Z,DIS,0,11,Limit,Canceled,0,"" 
2024-01-09T19:59:00Z,DIS,0,11,Stop Market,Canceled,0,"" 
2024-01-10T14:30:00Z,NFLX,482,-2,Market,Filled,-964,"TimeStop_D+4" 
2024-01-10T14:30:00Z,BAC,32.229219136,-30,Market,Filled,-966.87657408,"TimeStop_D+4" 
2024-01-10T14:30:00Z,PFE,26.282942102,38,Market,Filled,998.751799876,"TimeStop_D+4" 
2024-01-10T14:30:00Z,MSFT,378.257401494,2,Stop Limit,Filled,756.514802988,"" 
2024-01-10T14:30:00Z,MSFT,0,-2,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,AMZN,154.42,6,Stop Limit,Filled,926.52,"" 
2024-01-10T14:30:00Z,AMZN,0,-6,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,META,0,-2,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,JPM,0,5,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,GS,0,2,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,GS,0,-2,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,HD,338.73686856,2,Stop Limit,Filled,677.47373712,"" 
2024-01-10T14:30:00Z,HD,0,-3,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,NKE,0,9,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,NKE,0,-10,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-10T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-10T14:34:00Z,HD,0,-2,Limit,Canceled,0,"" 
2024-01-10T14:34:00Z,HD,0,-2,Stop Market,Canceled,0,"" 
2024-01-10T19:13:00Z,MSFT,0,-2,Limit,Canceled,0,"" 
2024-01-10T19:13:00Z,MSFT,0,-2,Stop Market,Canceled,0,"" 
2024-01-10T19:14:00Z,AMZN,0,-6,Limit,Canceled,0,"" 
2024-01-10T19:14:00Z,AMZN,0,-6,Stop Market,Canceled,0,"" 
2024-01-11T14:30:00Z,UNH,520.10272084,1,Market,Filled,520.10272084,"TimeStop_D+4" 
2024-01-11T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,META,360.97470992,-2,Stop Limit,Filled,-721.94941984,"" 
2024-01-11T14:30:00Z,NFLX,488.54,2,Stop Limit,Filled,977.08,"" 
2024-01-11T14:30:00Z,NFLX,0,-2,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,JPM,0,5,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,BAC,0,30,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,BAC,31.529833584,-31,Stop Limit,Filled,-977.424841104,"" 
2024-01-11T14:30:00Z,GS,0,2,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,GS,0,-2,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,NKE,102.25784334,9,Stop Limit,Filled,920.32059006,"" 
2024-01-11T14:30:00Z,NKE,0,-10,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,PFE,0,37,Stop Limit,Canceled,0,"" 
2024-01-11T14:30:00Z,PFE,25.37,-39,Stop Limit,Filled,-989.43,"" 
2024-01-11T14:32:00Z,GOOGL,0,-7,Stop Market,Canceled,0,"" 
2024-01-11T15:03:00Z,PFE,0,39,Limit,Canceled,0,"" 
2024-01-11T15:03:00Z,PFE,0,39,Stop Market,Canceled,0,"" 
2024-01-11T15:07:00Z,BAC,0,31,Limit,Canceled,0,"" 
2024-01-11T15:07:00Z,BAC,0,31,Stop Market,Canceled,0,"" 
2024-01-11T15:11:00Z,NFLX,0,-2,Limit,Canceled,0,"" 
2024-01-11T15:11:00Z,NFLX,0,-2,Stop Market,Canceled,0,"" 
2024-01-11T16:15:00Z,TSLA,0,4,Stop Market,Canceled,0,"" 
2024-01-11T16:24:00Z,META,0,2,Limit,Canceled,0,"" 
2024-01-11T16:24:00Z,META,371.8,2,Stop Market,Filled,743.6,"" 
2024-01-11T20:48:00Z,NKE,0,-9,Limit,Canceled,0,"" 
2024-01-11T20:48:00Z,NKE,99.19,-9,Stop Market,Filled,-892.71,"" 
2024-01-12T14:30:00Z,AAPL,184.022000226,-5,Market,Filled,-920.11000113,"TimeStop_D+4" 
2024-01-12T14:30:00Z,GOOGL,141.106766208,-7,Market,Filled,-987.747363456,"TimeStop_D+4" 
2024-01-12T14:30:00Z,XOM,92.851781576,10,Market,Filled,928.51781576,"TimeStop_D+4" 
2024-01-12T14:30:00Z,JPM,167.14,5,Stop Limit,Filled,835.7,"" 
2024-01-12T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,GS,0,2,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,GS,0,-2,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,UNH,0,1,Stop Limit,Canceled,0,"" 
2024-01-12T14:30:00Z,UNH,0,-1,Stop Limit,Canceled,0,"" 
2024-01-12T14:42:00Z,JPM,0,-5,Limit,Canceled,0,"" 
2024-01-12T14:42:00Z,JPM,158.30303825,-5,Stop Market,Filled,-791.51519125,"" 
2024-01-16T14:30:00Z,NVDA,54.6766611722,-18,Market,Filled,-984.1799010996,"TimeStop_D+4" 
2024-01-16T14:30:00Z,DIS,89.197602237,11,Market,Filled,981.173624607,"TimeStop_D+4" 
2024-01-16T14:30:00Z,AAPL,0,5,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,AAPL,180.521635635,-5,Stop Limit,Filled,-902.608178175,"" 
2024-01-16T14:30:00Z,GOOGL,0,6,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,GOOGL,0,-7,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,META,0,-2,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,TSLA,0,4,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,TSLA,214.38,-4,Stop Limit,Filled,-857.52,"" 
2024-01-16T14:30:00Z,GS,0,2,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,GS,0,-2,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,UNH,0,1,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,UNH,0,-2,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,XOM,0,10,Stop Limit,Canceled,0,"" 
2024-01-16T14:30:00Z,XOM,92.11784978,-10,Stop Limit,Filled,-921.1784978,"" 
2024-01-16T14:31:00Z,AAPL,0,5,Limit,Canceled,0,"" 
2024-01-16T14:31:00Z,TSLA,0,4,Limit,Canceled,0,"" 
2024-01-16T14:31:00Z,TSLA,220.81,4,Stop Market,Filled,883.24,"" 
2024-01-16T14:31:00Z,AAPL,185.94,5,Stop Market,Filled,929.7,"" 
2024-01-16T18:37:00Z,XOM,0,10,Limit,Canceled,0,"" 
2024-01-16T18:37:00Z,XOM,0,10,Stop Market,Canceled,0,"" 
2024-01-17T14:30:00Z,MSFT,385.236575325,-2,Market,Filled,-770.47315065,"TimeStop_D+4" 
2024-01-17T14:30:00Z,AMZN,153.14,-6,Market,Filled,-918.84,"TimeStop_D+4" 
2024-01-17T14:30:00Z,HD,343.462314972,-2,Market,Filled,-686.924629944,"TimeStop_D+4" 
2024-01-17T14:30:00Z,GOOGL,0,6,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,GOOGL,138.554370451,-7,Stop Limit,Filled,-969.880593157,"" 
2024-01-17T14:30:00Z,META,0,2,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,META,357.53,-2,Stop Limit,Filled,-715.06,"" 
2024-01-17T14:30:00Z,NVDA,0,17,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,NVDA,55.16,-18,Stop Limit,Filled,-992.88,"" 
2024-01-17T14:30:00Z,TSLA,0,4,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,TSLA,215.27,-4,Stop Limit,Filled,-861.08,"" 
2024-01-17T14:30:00Z,JPM,0,6,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,JPM,0,-6,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,GS,0,2,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,GS,0,-2,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,V,0,3,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,V,0,-3,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,WMT,0,18,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,WMT,0,-19,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,NKE,0,9,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,NKE,0,-10,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,DIS,0,10,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,DIS,89.848895715,-11,Stop Limit,Filled,-988.337852865,"" 
2024-01-17T14:30:00Z,JNJ,0,6,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,JNJ,0,-6,Stop Limit,Canceled,0,"" 
2024-01-17T14:30:00Z,UNH,512.06378473,1,Stop Limit,Filled,512.06378473,"" 
2024-01-17T14:30:00Z,UNH,0,-2,Stop Limit,Canceled,0,"" 
2024-01-17T14:31:00Z,BAC,0,31,Stop Market,Canceled,0,"" 
2024-01-17T14:42:00Z,TSLA,0,4,Limit,Canceled,0,"" 
2024-01-17T14:42:00Z,TSLA,0,4,Stop Market,Canceled,0,"" 
2024-01-17T14:48:00Z,NVDA,0,18,Limit,Canceled,0,"" 
2024-01-17T14:48:00Z,NVDA,57.2302909257,18,Stop Market,Filled,1030.1452366626,"" 
2024-01-17T14:49:00Z,GOOGL,0,7,Limit,Canceled,0,"" 
2024-01-17T14:49:00Z,GOOGL,142.71,7,Stop Market,Filled,998.97,"" 
2024-01-17T15:02:00Z,META,0,2,Limit,Canceled,0,"" 
2024-01-17T15:02:00Z,META,369.213917919,2,Stop Market,Filled,738.427835838,"" 
2024-01-17T15:37:00Z,DIS,0,11,Limit,Canceled,0,"" 
2024-01-17T15:37:00Z,DIS,0,11,Stop Market,Canceled,0,"" 
2024-01-17T16:37:00Z,UNH,0,-1,Limit,Canceled,0,"" 
2024-01-17T16:37:00Z,UNH,488.41131928,-1,Stop Market,Filled,-488.41131928,"" 
2024-01-18T14:30:00Z,NFLX,480.09,-2,Market,Filled,-960.18,"TimeStop_D+4" 
2024-01-18T14:30:00Z,BAC,30.485545568,31,Market,Filled,945.051912608,"TimeStop_D+4" 
2024-01-18T14:30:00Z,PFE,25.17403267,39,Market,Filled,981.78727413,"TimeStop_D+4" 
2024-01-18T14:30:00Z,MSFT,0,2,Stop Limit,Canceled,0,"" 
2024-01-18T14:30:00Z,MSFT,0,-2,Stop Limit,Canceled,0,"" 
